IDfg,Name,Team,G,W,L,QS,CG,ShO,SV,HLD,BS,IP,H_pitch,ER,HR_pitch,BB_pitch,HBP_pitch,SO_pitch,AB,H_hit,1B,2B,3B,HR_hit,R,RBI,BB_hit,SO_hit,HBP_hit,SF,SH,SB,CS
11899,Joc Pederson,ARI,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,101,60,17,1,23,62,64,55,105,18,3,1,7,4
26208,Tyler Fitzgerald,SFG,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,88,52,19,2,15,53,34,22,108,4,1,0,17,4
13419,Christian Walker,ARI,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,120,68,26,0,26,72,84,55,133,10,8,0,2,2
17988,Tyler Stephenson,CIN,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,118,72,26,1,19,69,66,48,117,8,2,0,1,0
21622,Jake McCarthy,ARI,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,126,98,13,7,8,66,56,31,78,14,3,5,25,6
2396,Carlos Santana,MIN,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,124,75,26,0,23,63,71,65,99,6,2,0,4,0
22184,Mark Vientos,NYM,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,110,61,22,0,27,58,71,33,135,3,5,0,0,0
33333,Wyatt Langford,TEX,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,126,81,25,4,16,74,74,51,115,4,3,0,19,3
27815,Jordan Westburg,BAL,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,110,61,26,5,18,57,63,22,97,7,1,1,6,3
19566,Nathaniel Lowe,TEX,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,129,96,16,1,16,62,69,71,125,4,4,0,2,0
21523,Jonathan India,CIN,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,132,87,28,2,15,84,58,80,125,15,7,2,13,2
7802,Miguel Rojas,LAD,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,87,60,21,0,6,41,36,23,34,3,2,2,8,2
26396,Josh Smith,TEX,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,135,91,30,1,13,67,62,46,121,18,3,2,11,2
26288,Adley Rutschman,BAL,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,143,102,21,1,19,68,79,58,103,2,7,0,1,0
21636,Jeremy Pena,HOU,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,160,115,28,2,15,78,70,25,111,14,6,3,20,6
22581,Alejandro Kirk,TOR,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,86,61,19,1,5,23,54,35,51,2,9,0,0,0
19950,Andres Gimenez,CLE,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,147,115,22,1,9,64,63,26,97,15,6,3,30,5
19197,Will Smith,LAD,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,118,72,24,2,20,77,75,51,105,9,8,0,1,1
17548,Taylor Ward,LAA,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,144,91,26,2,25,73,75,63,163,7,8,0,6,4
12927,Brandon Nimmo,NYM,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,128,77,25,3,23,88,90,77,158,12,3,0,15,0
27769,Pete Crow-Armstrong,CHC,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,88,59,13,6,10,46,47,21,98,6,3,8,27,3
11609,Willson Contreras,STL,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,79,47,17,0,15,48,36,45,96,12,0,0,4,1
14344,Matt Olson,ATL,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,148,81,37,1,29,78,98,71,170,9,5,0,0,0
21558,Matt Vierling,DET,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,133,84,28,5,16,80,57,41,121,3,5,0,6,1
27506,Ha-seong Kim,SDP,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,94,64,16,3,11,60,47,58,77,2,3,4,22,5
29931,Jacob Young,WSN,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,120,92,24,1,3,75,36,30,102,12,2,9,33,10
15711,Tyler O'Neill,BOS,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,99,50,18,0,31,74,61,53,159,7,2,0,4,0
10231,Jose Iglesias,NYM,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,91,70,16,1,4,39,26,12,39,8,1,0,6,2
22664,Gabriel Moreno,ARI,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,81,57,18,1,5,39,45,41,52,2,3,0,3,1
19608,Otto Lopez,MIA,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,109,79,23,1,6,49,39,25,75,1,2,2,20,4
22186,Brice Turang,MIL,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,142,107,24,4,7,72,57,50,105,2,3,5,50,6
25961,Kerry Carpenter,DET,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,75,36,16,5,18,37,57,22,75,4,3,0,0,2
13301,Max Muncy,LAD,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,55,23,17,0,15,47,48,45,77,5,6,0,1,0
18360,Austin Riley,ATL,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,109,62,26,2,19,63,56,37,118,5,2,0,0,0
20202,Brandon Marsh,PHI,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,104,68,17,3,16,55,60,50,154,2,5,1,19,3
18042,Dylan Moore,SEA,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,74,37,23,4,10,53,42,53,123,14,5,1,32,6
22515,Heliot Ramos,SFG,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,128,80,23,3,22,54,72,37,135,2,4,0,6,1
19354,Luke Raley,SEA,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,98,55,19,2,22,58,58,27,135,20,2,2,11,2
18839,Josh Naylor,CLE,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,137,79,27,0,31,84,108,58,105,7,4,0,6,2
26319,Michael Busch,CHC,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,123,72,28,2,21,73,65,63,162,4,4,0,2,1
17929,Cedric Mullins,BAL,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,104,67,16,3,18,69,54,41,98,5,2,2,32,6
22266,Xavier Edwards,MIA,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,87,69,12,5,1,39,26,33,52,0,4,1,31,4
18882,Brandon Lowe,TBR,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,94,51,19,3,21,56,58,33,112,5,2,0,5,1
19238,Lourdes Gurriel Jr.,ARI,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,143,101,22,2,18,72,75,29,101,6,5,0,7,1
15998,Cody Bellinger,CHC,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,137,93,23,3,18,72,78,45,89,3,5,0,9,2
20352,Ernie Clement,TOR,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,114,78,21,3,12,48,51,11,41,3,2,2,12,3
19452,Jake Rogers,DET,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,61,34,16,1,10,43,36,22,99,3,2,0,1,0
26466,Matt Wallner,MIN,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,57,26,17,1,13,26,37,24,95,16,1,0,3,0
20599,Ivan Herrera,STL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,69,51,12,1,5,37,27,25,53,2,2,0,5,0
19326,Bryan Reynolds,PIT,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,171,115,29,3,24,73,88,57,156,10,3,0,10,2
19251,Pete Alonso,NYM,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,146,81,31,0,34,91,88,70,172,13,4,0,3,0
23800,Parker Meadows,DET,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,66,39,12,6,9,39,28,25,76,1,1,1,9,4
18036,Jake Cronenworth,SDP,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,139,90,29,3,17,72,83,61,118,11,3,1,5,2
24729,Logan O'Hoppe,LAA,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,117,79,17,1,20,64,56,33,155,8,1,1,2,3
12784,Burch Smith,- - -,50,4,1,0,0,0,0,4,1,56.1,64,31,6,12,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11739,J.T. Realmuto,PHI,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,101,68,18,1,14,50,47,27,102,5,1,0,2,2
25816,Shea Langeliers,OAK,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,108,59,18,2,29,58,80,41,145,5,6,0,4,2
25931,Michael Harris II,ATL,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,116,83,14,3,16,58,48,23,94,4,3,0,10,6
22799,Geraldo Perdomo,ARI,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,92,66,21,2,3,61,37,36,58,3,5,7,9,1
11368,Yasmani Grandal,PIT,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,49,30,10,0,9,26,27,24,46,0,1,3,1,0
12161,Xander Bogaerts,SDP,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,113,86,15,1,11,50,44,28,79,1,6,0,13,3
20308,Jake Meyers,HOU,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,101,65,20,3,13,51,61,35,117,10,4,3,11,3
26477,Spencer Horwitz,TOR,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,87,56,19,0,12,46,40,42,70,7,4,0,0,0
16578,Yandy Diaz,TBR,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,158,112,31,1,14,55,65,50,95,4,4,0,0,0
25768,CJ Abrams,WSN,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,133,78,29,6,20,79,65,40,128,16,4,1,31,12
14968,Victor Caratini,HOU,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,66,49,8,1,8,30,30,23,53,3,3,0,0,1
17022,Edmundo Sosa,PHI,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,64,41,12,4,7,39,31,13,66,8,2,1,7,1
15112,Ryan McMahon,COL,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,137,89,28,0,20,68,65,69,185,3,4,0,4,6
12777,John Brebbia,- - -,59,0,6,0,0,0,2,13,3,55.1,56,36,11,19,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26121,Francisco Alvarez,NYM,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,73,46,14,2,11,39,47,30,86,2,2,0,1,1
21840,Freddy Fermin,KCR,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,92,72,14,0,6,40,36,23,66,2,3,1,2,0
26294,Bryson Stott,PHI,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,124,92,19,2,11,65,57,53,93,3,9,0,32,3
19734,Josh Rojas,SEA,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,95,66,19,2,8,48,31,46,108,3,2,1,10,4
23401,Jose Caballero,TBR,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,100,66,24,1,9,53,44,27,133,9,3,3,44,16
17452,Jose Siri,TBR,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,75,40,16,1,18,50,47,31,170,7,4,2,14,7
27555,Garrett Mitchell,MIL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,50,27,12,3,8,33,21,25,71,1,0,2,11,4
7739,Travis d'Arnaud,ATL,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,73,42,16,0,15,40,48,24,89,6,4,0,1,0
27899,Colt Keith,DET,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,134,102,15,4,13,54,61,36,110,2,2,0,7,1
15947,Ryne Stanek,NYM,63,7,3,0,0,0,7,17,4,55.1,48,30,8,25,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24934,David Fry,CLE,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,88,55,18,1,14,44,51,42,84,9,4,0,4,1
16442,Ryan O'Hearn,BAL,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,117,78,21,3,15,60,59,46,69,2,3,0,3,1
21454,Lars Nootbaar,STL,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,85,52,18,3,12,39,45,52,79,1,3,1,7,3
24618,Ryan Jeffers,MIN,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,93,50,22,0,21,56,64,32,94,14,6,1,3,0
16997,Gleyber Torres,NYY,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,151,110,26,0,15,80,63,65,136,3,8,2,4,3
14542,Carlos Estevez,PHI,54,4,5,0,0,0,26,0,5,55,38,15,5,12,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27531,David Hamilton,BOS,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,73,47,17,1,8,47,28,22,80,1,0,0,33,4
5517,Kyle Higashioka,SDP,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,54,26,10,1,17,29,45,15,74,0,1,1,2,0
19921,Blake Perkins,MIL,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,92,71,13,2,6,54,43,42,108,3,6,0,23,5
16725,Jose Trevino,NYY,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,45,32,5,0,8,26,28,20,41,2,2,1,1,0
15491,J.P. Crawford,SEA,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,79,52,16,2,9,55,37,52,102,6,1,0,5,0
21865,Bo Naylor,CLE,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,71,46,10,2,13,39,39,29,122,2,2,2,6,3
10243,Randal Grichuk,ARI,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,74,40,20,2,12,40,46,20,46,3,2,0,0,0
21501,Trevor Larnach,MIN,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,92,60,17,0,15,59,52,40,89,3,2,0,4,1
27676,Vinnie Pasquantino,KCR,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,130,79,30,2,19,64,97,40,71,4,13,1,1,0
27684,Michael Massey,KCR,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,86,53,17,2,14,45,45,15,56,3,4,2,1,0
14854,Mike Yastrzemski,SFG,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,99,56,16,9,18,60,57,38,124,6,1,1,3,2
18373,Ryan Mountcastle,BAL,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,128,83,30,2,13,54,63,27,114,1,6,0,3,0
19955,Gavin Lux,LAD,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,110,74,24,2,10,59,50,44,110,2,2,0,5,2
29622,Sal Frelick,MIL,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,123,95,22,4,2,66,32,39,78,4,1,2,18,3
19858,Luis Rengifo,LAA,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,85,65,13,1,6,41,30,16,44,4,0,1,24,7
22275,Jake Burger,MIA,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,134,81,23,1,29,68,76,31,150,9,4,0,1,1
19913,Jesus Sanchez,MIA,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,123,79,25,1,18,60,64,41,140,4,2,1,16,2
17696,Kevin Newman,ARI,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,80,59,17,1,3,41,28,15,48,0,2,6,8,1
21614,Kyle Isbel,KCR,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,88,59,13,8,8,62,42,27,88,5,2,8,11,2
29766,Zack Gelof,OAK,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,105,66,20,2,17,60,49,38,188,4,5,3,25,3
20287,Ben Rortvedt,TBR,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,66,50,13,0,3,27,31,34,88,4,0,0,1,0
21524,Joey Bart,PIT,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,67,43,11,0,13,38,45,22,73,6,1,0,0,0
19349,Caleb Ferguson,HOU,62,1,4,0,0,0,1,11,2,54.1,56,28,6,25,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18126,LaMonte Wade Jr.,SFG,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,86,62,16,0,8,45,34,62,90,4,3,1,2,1
16376,Michael Conforto,SFG,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,104,54,27,3,20,56,66,42,118,5,3,0,0,1
26323,Spencer Steer,CIN,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,129,71,34,4,20,74,92,72,137,8,2,0,25,3
24816,Andy Pages,LAD,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,100,63,23,1,13,65,46,29,108,6,4,0,1,2
26304,Bryan Hoeing,SDP,34,2,3,0,0,0,0,4,0,53.2,43,13,4,14,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27490,Nick Gonzales,PIT,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,97,68,19,3,7,42,49,18,74,5,4,1,5,3
16556,Ozzie Albies,ATL,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,100,60,29,1,10,52,53,27,65,5,4,0,8,1
15362,Jeff McNeil,NYM,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,101,63,26,0,12,57,44,35,68,9,3,1,5,1
24589,Richie Palacios,TBR,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,59,45,8,1,5,46,21,45,67,5,1,0,19,1
18030,Harrison Bader,NYM,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,95,64,19,0,12,57,51,21,95,8,6,0,17,8
24488,Max Schuemann,OAK,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,87,66,14,0,7,55,34,47,119,7,4,5,14,1
19296,Alex Call,WSN,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,34,22,9,0,3,15,14,12,19,2,0,0,5,1
13770,Rob Refsnyder,BOS,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,77,49,16,1,11,32,40,28,78,5,1,0,2,2
29518,James Wood,WSN,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,78,52,13,4,9,43,41,39,97,2,0,0,14,8
20437,Royce Lewis,MIN,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,68,36,16,0,16,40,47,28,74,0,5,0,0,0
19677,Gregory Soto,BAL,66,3,5,0,0,0,2,11,2,53,56,26,4,27,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13675,Tyrone Taylor,NYM,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,79,47,22,3,7,47,35,19,80,5,1,1,11,2
12856,George Springer,TOR,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,120,79,19,3,19,74,56,60,115,6,2,0,16,1
16530,Mauricio Dubon,HOU,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,108,79,25,0,4,45,47,16,55,2,5,3,3,2
24336,Johan Rojas,PHI,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,82,64,12,3,3,47,32,13,69,4,0,8,25,4
14527,Jorge Lopez,CHC,52,2,3,0,0,0,4,10,1,53,46,17,6,19,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20538,Jose Miranda,MIN,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,114,73,28,4,9,44,49,18,66,6,4,0,2,2
19896,Connor Wong,BOS,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,125,87,24,1,13,54,52,28,114,9,2,1,8,7
11752,Luke Jackson,ATL,52,4,3,0,0,0,0,3,3,53,52,30,7,26,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,Paul Goldschmidt,STL,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,147,91,33,1,22,70,65,47,173,2,2,0,11,0
18900,Leody Taveras,TEX,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,110,78,17,3,12,59,44,42,112,0,4,3,23,6
23690,Brayan Rocchio,CLE,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,79,53,18,0,8,50,36,44,90,8,5,2,10,6
19392,Zach McKinstry,DET,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,64,41,14,5,4,32,23,24,69,2,2,0,16,0
22715,Maikel Garcia,KCR,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,133,94,27,5,7,84,58,42,103,0,5,4,37,2
22557,Michael Siani,STL,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,68,57,7,2,2,42,20,21,92,3,1,11,20,3
10155,Mike Trout,LAA,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,24,11,1,2,10,17,14,16,27,1,0,0,6,1
24703,Jonah Bride,MIA,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,64,43,10,0,11,30,39,30,55,3,7,0,0,1
15274,Mike Tauchman,CHC,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,74,54,12,1,7,50,29,47,70,4,1,0,6,2
18401,Ronald Acuna Jr.,ATL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,48,35,8,1,4,38,15,27,53,3,0,0,16,3
19953,Josh Lowe,TBR,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,85,54,19,2,10,37,34,32,123,0,2,0,25,1
6107,Huascar Brazoban,NYM,39,1,3,0,0,0,0,5,5,51.2,38,22,2,25,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22857,Wenceel Perez,DET,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,94,63,16,6,9,51,37,32,92,1,1,2,9,5
12144,Max Kepler,MIN,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,93,63,21,1,8,43,42,22,80,5,3,0,1,0
19892,Pavin Smith,ARI,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,37,17,11,0,9,26,36,18,31,0,3,0,1,0
13723,Jacob Stallings,COL,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,64,37,17,1,9,31,36,27,65,9,1,1,0,0
15507,Hunter Harvey,KCR,49,2,4,0,0,0,1,28,3,50.2,51,25,5,16,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18795,Ramon Urias,BAL,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,69,47,9,2,11,39,37,23,55,5,1,0,1,1
19260,Jake Fraley,CIN,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,97,71,19,2,5,44,26,26,70,3,3,0,20,5
19470,Tommy Edman,LAD,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,33,21,5,1,6,20,20,11,30,1,2,0,6,0
24262,Ceddanne Rafaela,BOS,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,134,91,23,5,15,70,75,15,151,7,3,2,19,10
21707,Oswaldo Cabrera,NYY,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,74,55,11,0,8,47,36,21,63,1,3,2,4,2
26365,Jonny Deluca,TBR,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,72,50,12,4,6,29,31,24,77,4,0,2,16,6
19339,Nicky Lopez,CHW,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,96,80,12,3,1,40,21,37,67,4,0,6,5,7
4949,Giancarlo Stanton,NYY,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,97,50,20,0,27,49,72,38,143,2,2,0,0,0
31837,Masataka Yoshida,BOS,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,106,75,21,0,10,45,56,27,52,14,2,0,2,0
8623,Donovan Solano,SDP,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,81,60,13,0,8,31,35,22,65,3,1,0,2,1
17907,Brendan Rodgers,COL,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,134,91,29,1,13,67,54,31,132,4,2,1,1,0
25977,Quinn Priester,- - -,11,3,6,2,0,0,0,0,0,49.2,56,26,7,14,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17273,Jorge Mateo,BAL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,44,23,14,2,5,30,18,10,48,1,3,2,13,2
15905,Luis Torrens,NYM,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,27,16,8,0,3,14,15,9,28,2,1,0,0,1
18819,Andy Ibanez,DET,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,54,39,9,1,5,30,32,15,63,3,2,0,2,3
19352,Sean Murphy,ATL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,45,29,5,1,10,19,25,27,67,3,1,0,0,0
13185,Orlando Arcia,ATL,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,120,79,24,0,17,50,46,41,128,2,7,1,2,0
9774,Christian Vazquez,MIN,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,65,48,10,0,7,29,27,11,65,1,4,5,3,1
27493,Rece Hinds,CIN,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,12,2,4,1,5,9,11,4,16,1,0,0,2,0
26548,Luisangel Acuna,NYM,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,12,6,2,1,3,6,6,1,6,0,0,0,0,1
29554,Adrian Del Castillo,ARI,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,25,16,5,0,4,12,19,7,28,0,0,0,1,1
18123,Nathan Lukes,TOR,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,23,16,4,2,1,13,10,10,9,0,3,2,1,0
17954,Sam Hilliard,COL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,33,17,5,1,10,26,27,14,56,0,2,4,5,2
22054,Dane Myers,MIA,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,15,6,1,3,17,19,8,36,3,2,0,4,1
33189,Nolan Schanuel,LAA,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,130,98,19,0,13,62,54,68,103,9,7,3,10,1
10472,Enrique Hernandez,LAD,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,83,55,16,0,12,44,42,27,77,0,3,1,0,0
13470,Lucas Sims,- - -,58,1,6,0,0,0,1,16,4,49.1,41,24,8,30,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21693,Miguel Amaya,CHC,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,76,53,13,2,8,32,47,23,62,4,3,5,0,0
19844,Abraham Toro,OAK,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,81,57,17,1,6,34,26,20,62,5,0,2,4,2
